,设备号,入库时间,省,市,区,经度,纬度,程序解析详细地址
206,014304A0140128,2016-10-1 19:54,江西,上饶,上饶市区,117.949738,28.452663,江西省上饶市信州区信州区北门乡民主村民委员会
207,014304A0140128,2016-10-1 19:55,江西,上饶,上饶市区,117.949738,28.452663,江西省上饶市信州区信州区北门乡民主村民委员会
208,014304A0140128,2016-10-1 19:55,江西,上饶,上饶市区,117.949738,28.452663,江西省上饶市信州区信州区北门乡民主村民委员会
209,014304A0140128,2016-10-1 19:58,江西,上饶,上饶市区,117.949738,28.452663,江西省上饶市信州区信州区北门乡民主村民委员会
210,014304A0140128,2016-10-1 20:00,江西,上饶,上饶市区,117.949738,28.452663,江西省上饶市信州区信州区北门乡民主村民委员会
211,014304A0140128,2016-10-1 20:05,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
212,014304A0140128,2016-10-1 20:05,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
213,014304A0140128,2016-10-1 20:06,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
214,014304A0140128,2016-10-1 20:06,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
215,014304A0140128,2016-10-1 20:09,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
216,014304A0140128,2016-10-1 20:13,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
217,014304A0140128,2016-10-1 20:17,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
218,014304A0140128,2016-10-1 20:21,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
219,014304A0140128,2016-10-1 20:25,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
220,014304A0140128,2016-10-1 20:29,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
221,014304A0140128,2016-10-1 20:33,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
222,014304A0140128,2016-10-1 20:37,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
223,014304A0140128,2016-10-1 20:41,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
224,014304A0140128,2016-10-1 20:45,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
225,014304A0140128,2016-10-1 20:48,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
226,014304A0140128,2016-10-1 20:49,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
227,014304A0140128,2016-10-1 20:49,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
228,014304A0140128,2016-10-1 20:53,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
229,014304A0140128,2016-10-1 20:53,江西,上饶,上饶市区,117.950052,28.452715,江西省上饶市信州区信州区北门乡民主村民委员会
230,014304A0140128,2016-10-1 20:56,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
231,014304A0140128,2016-10-1 20:56,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
232,014304A0140128,2016-10-1 20:56,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
233,014304A0140128,2016-10-1 20:56,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
234,014304A0140128,2016-10-1 20:59,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
235,014304A0140128,2016-10-1 21:03,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
236,014304A0140128,2016-10-1 21:07,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
237,014304A0140128,2016-10-1 21:08,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
238,014304A0140128,2016-10-1 21:08,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
239,014304A0140128,2016-10-1 21:11,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
240,014304A0140128,2016-10-1 21:13,江西,上饶,上饶市区,117.949808,28.452463,江西省上饶市信州区信州区北门乡民主村民委员会
241,014304A0140128,2016-10-1 21:17,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
242,014304A0140128,2016-10-1 21:17,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
243,014304A0140128,2016-10-1 21:17,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
244,014304A0140128,2016-10-1 21:17,江西,上饶,上饶市区,117.950033,28.4525,江西省上饶市信州区信州区北门乡民主村民委员会
245,014304A0140128,2016-10-1 21:20,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
246,014304A0140128,2016-10-1 21:24,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
247,014304A0140128,2016-10-1 21:28,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
248,014304A0140128,2016-10-1 21:32,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
249,014304A0140128,2016-10-1 21:36,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
250,014304A0140128,2016-10-1 21:40,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
251,014304A0140128,2016-10-1 21:44,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
252,014304A0140128,2016-10-1 21:47,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
253,014304A0140128,2016-10-1 21:47,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
254,014304A0140128,2016-10-1 21:48,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
255,014304A0140128,2016-10-1 21:52,江西,上饶,上饶市区,117.949875,28.452445,江西省上饶市信州区信州区北门乡民主村民委员会
256,014304A0140128,2016-10-1 22:02,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
257,014304A0140128,2016-10-1 22:02,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
258,014304A0140128,2016-10-1 22:02,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
259,014304A0140128,2016-10-1 22:03,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
260,014304A0140128,2016-10-1 22:06,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
261,014304A0140128,2016-10-1 22:10,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
262,014304A0140128,2016-10-1 22:14,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
263,014304A0140128,2016-10-1 22:18,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
264,014304A0140128,2016-10-1 22:22,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
265,014304A0140128,2016-10-1 22:26,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
266,014304A0140128,2016-10-1 22:30,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
267,014304A0140128,2016-10-1 22:34,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
268,014304A0140128,2016-10-1 22:38,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
269,014304A0140128,2016-10-1 22:42,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
270,014304A0140128,2016-10-1 22:46,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
271,014304A0140128,2016-10-1 22:50,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
272,014304A0140128,2016-10-1 22:53,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
273,014304A0140128,2016-10-1 22:53,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
274,014304A0140128,2016-10-1 22:54,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
275,014304A0140128,2016-10-1 22:54,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
276,014304A0140128,2016-10-1 22:54,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
277,014304A0140128,2016-10-1 22:58,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
278,014304A0140128,2016-10-1 23:02,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
279,014304A0140128,2016-10-1 23:03,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
280,014304A0140128,2016-10-1 23:03,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
281,014304A0140128,2016-10-1 23:05,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
282,014304A0140128,2016-10-1 23:08,江西,上饶,上饶市区,117.949972,28.452453,江西省上饶市信州区信州区北门乡民主村民委员会
283,014304A0140128,2016-10-1 23:09,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
284,014304A0140128,2016-10-1 23:09,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
285,014304A0140128,2016-10-1 23:09,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
286,014304A0140128,2016-10-1 23:09,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
287,014304A0140128,2016-10-1 23:12,江西,上饶,上饶市区,117.949917,28.452518,江西省上饶市信州区信州区北门乡民主村民委员会
288,014304A0140128,2016-10-1 23:16,江西,上饶,上饶市区,117.949917,28.452518,江西省上饶市信州区信州区北门乡民主村民委员会
289,014304A0140128,2016-10-1 23:16,江西,上饶,上饶市区,117.949917,28.452518,江西省上饶市信州区信州区北门乡民主村民委员会
290,014304A0140128,2016-10-1 23:16,江西,上饶,上饶市区,117.949917,28.452518,江西省上饶市信州区信州区北门乡民主村民委员会
291,014304A0140128,2016-10-1 23:20,江西,上饶,上饶市区,117.949917,28.452518,江西省上饶市信州区信州区北门乡民主村民委员会
292,014304A0140128,2016-10-1 23:21,江西,上饶,上饶市区,117.949917,28.452518,江西省上饶市信州区信州区北门乡民主村民委员会
293,014304A0140128,2016-10-1 23:24,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
294,014304A0140128,2016-10-1 23:24,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
295,014304A0140128,2016-10-1 23:24,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
296,014304A0140128,2016-10-1 23:24,江西,上饶,上饶市区,117.950052,28.452425,江西省上饶市信州区信州区北门乡民主村民委员会
297,014304A0140128,2016-10-1 23:27,江西,上饶,上饶市区,117.949717,28.452672,江西省上饶市信州区信州区北门乡民主村民委员会
298,014304A0140128,2016-10-1 23:31,江西,上饶,上饶市区,117.949717,28.452672,江西省上饶市信州区信州区北门乡民主村民委员会
299,014304A0140128,2016-10-1 23:35,江西,上饶,上饶市区,117.949717,28.452672,江西省上饶市信州区信州区北门乡民主村民委员会
300,014304A0140128,2016-10-1 23:37,江西,上饶,上饶市区,117.949717,28.452672,江西省上饶市信州区信州区北门乡民主村民委员会
301,014304A0140128,2016-10-1 23:37,江西,上饶,上饶市区,117.949717,28.452672,江西省上饶市信州区信州区北门乡民主村民委员会
302,014304A0140128,2016-10-1 23:39,江西,上饶,上饶市区,117.949717,28.452672,江西省上饶市信州区信州区北门乡民主村民委员会
